id,insert_ns
896,2239000
897,3036000
898,2654000
899,2893000
900,2545000
901,2398000
902,4622000
903,3471000
904,2947000
905,2652000
906,2579000
907,2828000
908,2623000
909,2773000
910,2835000
911,3129000
912,3283000
913,3172000
914,3277000
915,2797000
916,3022000
917,2408000
918,2326000
919,2967000
920,3264000
921,2571000
922,2326000
923,2286000
924,3515000
925,2416000
926,2874000
927,2714000
928,2765000
929,3417000
930,3264000
931,3528000
932,3112000
933,3068000
934,3439000
935,2297000
936,3004000
937,3358000
938,2866000
939,2949000
940,2877000
941,2794000
942,3591000
943,3209000
944,2545000
945,2894000
946,2985000
947,2709000
948,2113000
949,2517000
950,2620000
951,2568000
952,3891000
953,3018000
954,2696000
955,2834000
956,3152000
957,3305000
958,2969000
959,2933000
960,2543000
961,2647000
962,2584000
963,2795000
964,2801000
965,2750000
966,2483000
967,2736000
968,2492000
969,2814000
970,3306000
971,3363000
972,2789000
973,2804000
974,2133000
975,2806000
976,2343000
977,2358000
978,2838000
979,3271000
980,3083000
981,3221000
982,2930000
983,2753000
984,3650000
985,2976000
986,2923000
987,2801000
988,2812000
989,2534000
990,3071000
991,3115000
992,3335000
993,2876000
994,2731000
995,2803000
996,2685000
997,2172000
998,2407000
999,3032000
1000,2720000
1001,2671000
1002,3127000
1003,2333000
1004,2843000
1005,2822000
1006,2548000
1007,2545000
1008,3626000
1009,2797000
1010,3074000
1011,2600000
1012,2825000
1013,2535000
1014,2264000
1015,3686000
1016,2898000
1017,2730000
1018,3017000
1019,3126000
1020,2957000
1021,2762000
1022,3418000
1023,3019000
1024,2797000
1025,3264000
1026,2778000
1027,3078000
1028,2971000
1029,2604000
1030,2428000
1031,2532000
1032,3150000
1033,2645000
1034,2704000
1035,2553000
1036,2946000
1037,2328000
1038,2397000
1039,2533000
1040,2599000
1041,2922000
1042,2637000
1043,2791000
1044,2405000
1045,2577000
1046,2842000
1047,2227000
1048,2687000
1049,2331000
1050,2941000
1051,2623000
1052,2380000
1053,2738000
1054,2595000
1055,2652000
1056,2643000
1057,2536000
1058,3029000
1059,3111000
1060,2801000
1061,2609000
1062,3153000
1063,3426000
1064,3230000
1065,3342000
1066,2942000
1067,2946000
1068,2787000
1069,3466000
1070,2819000
1071,3052000
1072,3876000
1073,2932000
1074,3244000
1075,2606000
1076,2376000
1077,3263000
1078,2927000
1079,2905000
1080,3513000
1081,3474000
1082,3016000
1083,2747000
1084,2495000
1085,2703000
1086,3165000
1087,2404000
1088,2842000
1089,2981000
1090,2156000
1091,2856000
1092,2541000
1093,2826000
1094,3060000
1095,2702000
1096,2665000
1097,2866000
1098,3339000
1099,2516000
1100,2917000
1101,2725000
1102,2058000
1103,2781000
1104,2450000
1105,2608000
1106,2263000
1107,3083000
1108,2707000
1109,2909000
1110,2869000
1111,2557000
1112,2222000
1113,2863000
1114,2688000
1115,2719000
1116,2255000
1117,2671000
1118,2251000
1119,2433000
1120,2725000
1121,2389000
1122,2374000
1123,2722000
1124,2364000
1125,2307000
1126,2708000
1127,2707000
1128,2599000
1129,2723000
1130,2195000
1131,2396000
1132,2640000
1133,2441000
1134,4096000
1135,5084000
1136,2971000
1137,2627000
1138,2608000
1139,3352000
1140,2923000
1141,3321000
1142,3010000
1143,2928000
1144,2566000
1145,2345000
1146,2571000
1147,2864000
1148,2332000
1149,2595000
1150,2952000
1151,2912000
1152,2562000
1153,2798000
1154,2316000
1155,2478000
1156,3103000
1157,2245000
1158,2427000
1159,2547000
1160,2675000
1161,2395000
1162,3482000
1163,2930000
1164,2122000
1165,2591000
1166,2606000
1167,2369000
1168,2931000
1169,3607000
1170,2278000
1171,2812000
1172,2624000
1173,2426000
1174,2659000
1175,2513000
1176,2543000
1177,2566000
1178,2683000
1179,2557000
1180,2316000
1181,2735000
1182,2319000
1183,2919000
1184,2785000
1185,2556000
1186,2332000
1187,3212000
1188,3612000
1189,3076000
1190,3077000
1191,2385000
1192,2678000
1193,2729000
1194,2637000
1195,2486000
1196,2288000
1197,2516000
1198,2592000
1199,2499000
1200,3326000
1201,2742000
1202,2817000
1203,2782000
1204,2265000
1205,2583000
1206,2401000
1207,2407000
1208,2791000
1209,2796000
1210,3128000
1211,2642000
1212,3068000
1213,2791000
1214,3164000
1215,3186000
1216,2841000
1217,2871000
1218,2839000
1219,2953000
1220,2418000
1221,3374000
1222,2473000
1223,2904000
1224,2710000
1225,2303000
1226,2580000
1227,2608000
1228,2479000
1229,2729000
1230,2785000
1231,3024000
1232,2854000
1233,2810000
1234,3512000
1235,2887000
1236,2998000
1237,3677000
1238,3788000
1239,3297000
1240,3049000
1241,3136000
1242,3230000
1243,2646000
1244,3046000
1245,2946000
1246,2897000
1247,2393000
1248,2572000
1249,2852000
1250,3812000
1251,2559000
1252,2956000
1253,2583000
1254,3269000
1255,2954000
1256,2481000
1257,3126000
1258,4309000
1259,3524000
1260,2992000
1261,2402000
1262,2440000
1263,2975000
1264,2909000
1265,2941000
1266,2588000
1267,2796000
1268,3028000
1269,2827000
1270,2463000
1271,2976000
1272,2990000
1273,2517000
1274,2633000
1275,2847000
1276,2376000
1277,2415000
1278,2798000
1279,2557000
1280,3081000
1281,2692000
1282,2426000
1283,2542000
1284,2404000
1285,2631000
1286,2585000
1287,2769000
1288,2767000
1289,3074000
1290,2825000
1291,2626000
1292,2573000
1293,2966000
1294,2232000
1295,2255000
1296,2552000
1297,2846000
1298,2295000
1299,2755000
1300,2395000
1301,3756000
1302,2932000
1303,3281000
1304,2716000
1305,2474000
1306,2993000
1307,2696000
1308,2531000
1309,3201000
1310,2897000
1311,3443000
1312,3147000
1313,2776000
1314,3817000
1315,3561000
1316,3191000
1317,4205000
1318,3360000
1319,3395000
1320,4456000
1321,3378000
1322,2937000
1323,4267000
1324,4549000
1325,4565000
1326,3647000
1327,3957000
1328,3898000
1329,4113000
1330,3217000
1331,2458000
1332,2704000
1333,2815000
1334,2291000
1335,2969000
1336,3209000
1337,3102000
1338,3181000
1339,2390000
1340,2795000
1341,2832000
1342,2543000
1343,2886000
1344,3252000
1345,2786000
1346,2906000
1347,2880000
1348,2177000
1349,4340000
1350,3379000
1351,2885000
1352,2504000
1353,2583000
1354,2555000
1355,2607000
1356,2401000
1357,2632000
1358,2384000
1359,3295000
1360,2612000
1361,2669000
1362,3274000
1363,3487000
1364,3286000
1365,2846000
1366,3296000
1367,3174000
1368,3275000
1369,3134000
1370,3460000
1371,3071000
1372,3309000
1373,3421000
1374,2807000
1375,2802000
1376,2680000
1377,2868000
1378,3067000
1379,3089000
1380,2703000
1381,3174000
1382,2763000
1383,3457000
1384,2922000
1385,2965000
1386,2962000
1387,3019000
1388,2824000
1389,2755000
1390,2365000
1391,2886000
1392,2841000
1393,2235000
1394,2640000
1395,2877000
1396,2275000
1397,2651000
1398,2400000
1399,2499000
1400,2468000
1401,3399000
1402,2732000
1403,3506000
1404,4262000
1405,2728000
1406,2506000
1407,2627000
1408,2701000
1409,2493000
1410,2967000
1411,2940000
1412,2734000
1413,3116000
1414,2747000
1415,2732000
1416,2796000
1417,2110000
1418,2495000
1419,3065000
1420,2375000
1421,2618000
1422,3037000
1423,2968000
1424,2335000
1425,3108000
1426,2456000
1427,2621000
1428,3439000
1429,2194000
1430,2488000
1431,2581000
1432,2680000
1433,2696000
1434,2405000
1435,3054000
1436,2677000
1437,3292000
1438,2752000
1439,2404000
1440,3083000
1441,2824000
1442,2554000
1443,2153000
1444,2516000
1445,2725000
1446,2760000
1447,2772000
1448,2401000
1449,3649000
1450,2930000
1451,2744000
1452,3266000
1453,2845000
1454,3446000
1455,2786000
1456,2932000
1457,3449000
1458,3202000
1459,3710000
1460,2995000
1461,3633000
1462,3308000
1463,3636000
1464,2735000
1465,3305000
1466,2635000
1467,2739000
1468,3389000
1469,2800000
1470,2558000
1471,2567000
1472,2821000
1473,2881000
1474,2822000
1475,2560000
1476,2569000
1477,3103000
1478,2758000
1479,2271000
1480,2666000
1481,3449000
1482,2941000
1483,3369000
1484,2684000
1485,3516000
1486,3310000
1487,3325000
1488,2925000
1489,2844000
1490,3209000
1491,3265000
1492,3195000
1493,2491000
1494,3780000
1495,3435000
1496,3029000
1497,3100000
1498,3359000
1499,3257000
1500,2448000
1501,2684000
1502,3108000
1503,3396000
1504,3004000
1505,3280000
1506,2965000
1507,3161000
1508,2826000
1509,2633000
1510,3074000
1511,3190000
1512,2712000
1513,3167000
1514,2530000
1515,3011000
1516,2700000
1517,2686000
1518,3163000
1519,2896000
1520,3037000
1521,3090000
1522,2612000
1523,2344000
1524,2656000
1525,2359000
1526,2734000
1527,3065000
1528,3204000
1529,3356000
1530,4117000
1531,2996000
1532,2428000
1533,2882000
1534,2702000
1535,3085000
1536,2771000
1537,2288000
1538,3081000
1539,2917000
1540,2177000
1541,2668000
1542,3021000
1543,3104000
1544,3192000
1545,2669000
1546,2512000
1547,3477000
1548,2332000
1549,2297000
1550,2927000
1551,2759000
1552,2488000
1553,2566000
1554,2797000
1555,2202000
1556,3085000
1557,2630000
1558,2367000
1559,2747000
1560,2610000
1561,2976000
1562,2812000
1563,2865000
1564,3138000
1565,3540000
1566,2860000
1567,2489000
1568,2668000
1569,2583000
1570,2741000
1571,2559000
1572,2751000
1573,3174000
1574,2857000
1575,2257000
1576,3164000
1577,2649000
1578,2877000
1579,2681000
1580,2675000
1581,2866000
1582,2309000
1583,2588000
1584,2477000
1585,3168000
1586,2416000
1587,2691000
1588,2350000
1589,2457000
1590,2449000
1591,2714000
1592,2396000
1593,2593000
1594,2815000
1595,3556000
1596,2602000
1597,4696000
1598,2904000
1599,3483000
1600,2791000
1601,3200000
1602,5174000
1603,3562000
1604,3464000
1605,2624000
1606,2805000
1607,4018000
1608,3480000
1609,4402000
1610,3008000
1611,4248000
1612,2567000
1613,3116000
1614,2608000
1615,2275000
1616,3576000
1617,2654000
1618,2922000
1619,2818000
1620,2209000
1621,3178000
1622,2673000
1623,3447000
1624,3954000
1625,3132000
1626,2259000
1627,2788000
1628,2421000
1629,2713000
1630,2470000
1631,3019000
1632,2682000
1633,2702000
1634,2484000
1635,2661000
1636,2363000
1637,2862000
1638,2787000
1639,3165000
1640,2621000
1641,2165000
1642,8619000
1643,3784000
1644,3495000
1645,2787000
1646,2439000
1647,3028000
1648,2274000
1649,2573000
1650,3334000
1651,2759000
1652,4042000
1653,2861000
1654,2307000
1655,2792000
1656,2843000
1657,2269000
1658,2900000
1659,2771000
1660,2738000
1661,2383000
1662,2665000
1663,2432000
1664,2927000
1665,2368000
1666,3015000
1667,3539000
1668,4257000
1669,3936000
1670,3636000
1671,3154000
1672,2933000
1673,3750000
1674,3750000
1675,4725000
1676,4031000
1677,3296000
1678,2371000
1679,3032000
1680,2261000
1681,2867000
1682,2318000
1683,2801000
1684,2493000
1685,2434000
1686,2949000
1687,2559000
1688,2645000
1689,2521000
1690,2586000
1691,3034000
1692,3018000
1693,3207000
1694,2936000
1695,2646000
1696,2883000
1697,2462000
1698,2652000
1699,3007000
1700,2722000
1701,3296000
1702,3298000
1703,2433000
1704,3085000
1705,2728000
1706,2577000
1707,2498000
1708,2403000
1709,2861000
1710,2518000
1711,2832000
1712,2480000
1713,2776000
1714,2633000
1715,2608000
1716,2795000
1717,2160000
1718,3043000
1719,2392000
1720,2826000
1721,2513000
1722,2602000
1723,2685000
1724,2759000
1725,2551000
1726,2745000
1727,2454000
1728,2626000
1729,2354000
1730,2457000
1731,2465000
1732,1831000
1733,2040000
1734,2896000
1735,2870000
1736,2999000
1737,3322000
1738,3174000
1739,3319000
1740,2981000
1741,2386000
1742,2855000
1743,3560000
1744,2681000
1745,2778000
1746,3336000
1747,2817000
1748,2811000
1749,2750000
1750,3341000
1751,3005000
1752,2491000
1753,2693000
1754,2886000
1755,2638000
1756,2489000
1757,2776000
1758,2773000
1759,2376000
1760,2528000
1761,2839000
1762,3001000
1763,3189000
1764,2312000
1765,2862000
1766,2823000
1767,2456000
1768,2320000
1769,2693000
1770,2526000
1771,2288000
1772,2789000
1773,2719000
1774,2847000
1775,3447000
1776,3005000
1777,2609000
1778,2809000
1779,2913000
1780,3086000
1781,2543000
1782,3035000
1783,2327000
1784,2777000
1785,2927000
1786,2649000
1787,2742000
1788,2591000
1789,3232000
1790,3234000
1791,2920000
1792,3131000
1793,2576000
1794,2530000
1795,2965000
1796,2674000
1797,2965000
1798,2718000
1799,2312000
1800,3037000
1801,2661000
1802,2317000
1803,2436000
1804,3167000
1805,2649000
1806,2414000
1807,2592000
1808,2492000
1809,2946000
1810,2962000
1811,2988000
1812,2686000
1813,3404000
1814,3053000
1815,3093000
1816,2721000
1817,3028000
1818,2782000
1819,2439000
1820,2510000
1821,2364000
1822,2396000
1823,2415000
1824,2610000
1825,2635000
1826,2142000
1827,2598000
1828,2376000
1829,2618000
1830,2674000
1831,2315000
1832,2534000
1833,2739000
1834,2063000
1835,2702000
1836,2276000
1837,3156000
1838,2640000
1839,3919000
1840,2692000
1841,3079000
1842,2750000
1843,2613000
1844,3189000
1845,2888000
1846,2858000
1847,4843000
1848,3091000
1849,3391000
1850,3249000
1851,2444000
1852,3166000
1853,2807000
1854,2576000
1855,2382000
1856,2731000
1857,2546000
1858,3085000
1859,2693000
1860,3089000
1861,2745000
1862,2566000
1863,2756000
1864,2372000
1865,2827000
1866,2722000
1867,2753000
1868,2399000
1869,2937000
1870,2904000
1871,2840000
1872,2861000
1873,2548000
1874,2430000
1875,2757000
1876,2344000
1877,2649000
1878,2592000
1879,3017000
1880,2566000
1881,4001000
1882,3368000
1883,2715000
1884,3228000
1885,2749000
1886,2603000
1887,2591000
1888,2606000
1889,2494000
1890,2501000
1891,2640000
1892,2916000
1893,3870000
1894,3809000
1895,3673000
1896,3882000
1897,6065000
1898,4521000
1899,2851000
1900,2696000
1901,3298000
1902,4113000
1903,3561000
1904,2737000
1905,2900000
1906,3822000
1907,3495000
1908,3467000
1909,3064000
1910,3092000
1911,3662000
1912,2997000
1913,3470000
1914,3613000
1915,2871000
1916,3443000
1917,2585000
1918,2254000
1919,3607000
1920,3181000
1921,2872000
1922,3303000
1923,3120000
1924,2621000
1925,2962000
1926,3221000
1927,2669000
1928,3020000
1929,3165000
1930,3974000
1931,3240000
1932,3095000
1933,3600000
1934,2606000
1935,3643000
1936,2850000
1937,2593000
1938,2549000
1939,2732000
1940,2607000
1941,3146000
1942,3722000
1943,5379000
1944,2585000
1945,3570000
1946,4852000
1947,4398000
1948,4937000
1949,3614000
1950,4607000
1951,3238000
1952,3042000
1953,3401000
1954,2603000
1955,2929000
1956,2658000
1957,4466000
1958,3211000
1959,3176000
1960,3917000
1961,4229000
1962,3644000
1963,3121000
1964,3739000
1965,3441000
1966,3196000
1967,3245000
1968,3936000
1969,3538000
1970,2920000
1971,3412000
1972,3013000
1973,3664000
1974,3748000
1975,3098000
1976,3225000
1977,2753000
1978,3551000
1979,3648000
1980,2943000
1981,3411000
1982,2977000
1983,2695000
1984,3105000
1985,3257000
1986,3020000
1987,3351000
1988,2749000
1989,2755000
1990,3336000
1991,3608000
1992,3005000
1993,3262000
1994,2866000
1995,3191000
1996,2919000
1997,3366000
1998,2468000
1999,2633000
2000,2725000
2001,3057000
2002,2875000
2003,2845000
2004,2859000
2005,2552000
2006,3398000
2007,3325000
2008,2936000
2009,3546000
2010,2884000
2011,2623000
2012,3011000
2013,3047000
2014,3182000
2015,2904000
2016,2528000
2017,3547000
2018,2780000
2019,3187000
2020,2795000
2021,3131000
2022,2570000
2023,3736000
2024,2632000
2025,3281000
2026,2404000
2027,2274000
2028,3913000
2029,3519000
2030,3610000
2031,5107000
2032,3449000
2033,3953000
2034,3528000
2035,2916000
2036,2754000
2037,4093000
2038,3002000
2039,2894000
2040,4417000
2041,2644000
2042,3431000
2043,2584000
2044,2756000
2045,3280000
2046,2754000
2047,3241000
2048,3517000
2049,3715000
2050,3180000
2051,3238000
2052,3118000
2053,2901000
2054,4535000
2055,3533000
2056,3255000
2057,3333000
2058,3688000
2059,2676000
2060,2814000
2061,7241000
2062,4537000
2063,3208000
2064,3031000
2065,3183000
2066,3451000
2067,2597000
2068,3018000
2069,2783000
2070,2366000
2071,3218000
2072,2394000
2073,2412000
2074,2908000
2075,2502000
2076,2430000
2077,2845000
2078,2582000
2079,3079000
2080,3335000
2081,2587000
2082,2650000
2083,2702000
2084,2610000
2085,2724000
2086,3503000
2087,2199000
2088,2942000
2089,2766000
2090,2419000
2091,2900000
2092,2898000
2093,2510000
2094,2757000
2095,2639000
2096,2408000
2097,2657000
2098,3700000
2099,3072000
2100,3383000
2101,2559000
2102,2638000
2103,3058000
2104,2956000
2105,2729000
2106,2774000
2107,3376000
2108,2779000
2109,2816000
2110,2599000
2111,3212000
2112,2439000
2113,3039000
2114,2840000
2115,2931000
2116,2116000
2117,3047000
2118,2748000
2119,2215000
2120,3163000
2121,2957000
2122,3973000
2123,3723000
2124,4335000
2125,4071000
2126,4141000
2127,4093000
2128,3678000
2129,4856000
2130,3081000
2131,4898000
2132,3123000
2133,2792000
2134,3068000
2135,2709000
2136,2362000
2137,2845000
2138,3166000
